,Chhudaina Timro Mayale,Chudaina,Gurans Fulyo,Pahilo Junima,Parelima,Yo Mann Ta Mero Nepali Ho,Hindda Hinddai,Timi Bhayera,Abhimaan,Bachau,Khaseka Tara,Timi Bhane,Resham,Ghin Ghin Madal(Panche Baja),Ma Yesto Geet Gaunchhu-Duet,Harek Saas Sita,Khaali,Khula Aakash,Muskuraye,Sa Re Ga Ma Pa,Sabai Thikai Huncha,Tana Mann Bachanle,Aashish,Asaar,Deorali Darah,Junkeri,Neela Akash,Ram Sailee-Ode To My Father,WildFire(Dadhelo),Man Magan,Wora Para,Gajalu Ti Thula Thula,Timilai Ma Ke Bhanu,Baneko Chha Paharale,Bhok Lagyo,Ma Kasari Bhanu,Mero Topi,Nepali Nepalko,Chyangba Hai Chyangba,Ma Bhakta Hu Yo Desh,Kaha Hola Ghar,Dekhe Pachhi,Harsha Ko Geet,Aankhama,Raat Bityo,Sanjha Pakha,Timile Herda,Yaad Sanchi Samjhana,Yo Samjhine Maan Chha,Aanshu Ra Suskera Ka,Dharti Ko Chhati,Ghamma Pani Maya,Him Shrinkhalama,Nepali Hami,Sunsan Prakirti Ko,Timile Diyeka,Timile Jatinai Maya,Yo Chhoto Jeevan Ma,Hamro Nepalma,Hitaiko Maya,Kholai Khola,Saajha Ma Aunu (Maya ko Chino),Yesto Pani Hundo Raichha,Lekhideu Timro Nam,Aagya - Official,Bhumari,Daagbatti,Hey Bhagwan,Soch,Sagarsari Chokho Maya,Timilai Dekhera,Bigrau Jasto Lagchha,Bistarai,Pani Paryo,Timra Dui Aankhama,Akorinchhu,Daya Baya,Kahan Dekhi Kahan Samma,Malai Angali Deu,Paisa,Samarpan,Samjhanchu,Bujhideu,Chaar Dewar,Hera Na,Thamana Haat,Maya Meri Maya,Suna Suna Sundari (From Nango Gaun),Aansu Ko Artha,Fewa Talma Saili,Fulai Fula Dinchhau ki - Remake Version,Mangali,Nabheti Nabheti,Pilayo Sathile,Dashain Tihar,Kasham Ho Kasham,Pheri Tyo Din,Runna Bhanthe,Timi Royeko Pal,Chumera Sugandhi Phool,Je Chhau Timi,Kasari Bhanu,Timro Aankha,Bhanchhan Lognemanchhe,Jaba Sandhya Hunchha
Ma Bhakta Hu Yo Desh,0.993845797177115,0.9947630902629744,0.9631089249336383,0.9788194396582423,0.992382594213778,0.9763994064303866,0.980447610929708,0.983259092812308,0.9605161238570407,0.9519876449069504,0.9738046872427282,0.9758241724475005,0.9713392372153009,0.972763272802478,0.9773333141170791,0.9637650937801441,0.9696708572230431,0.9372371472946709,0.9272729238735565,0.937062888440815,0.929263945975799,0.9797198558719504,0.9587387613504407,0.9606383482621019,0.9555297406627375,0.9713262932989627,0.9477285908060625,0.9612553258820862,0.9573460361254843,0.9677714831071622,0.9540679853948197,0.9803014707064558,0.9421979440797141,0.9530429792855795,0.9513369141346211,0.9759470715394473,0.9846142029415329,0.9810473870161031,0.9647473660718277,1.0,0.9692103555785807,0.963282528480868,0.9534696102238753,0.9485358044696346,0.9447246139362273,0.9590048115015353,0.9474802965454824,0.9882058645543408,0.9708544715530459,0.9353911574659253,0.8830678174907914,0.965396400757719,0.9480165452524557,0.9757571746523327,0.9565553843420076,0.8996976508717154,0.9537076936865866,0.9334751381675276,0.9568413618571366,0.9687164124449058,0.9778902477806911,0.9490535477906126,0.9506854537821836,0.95649282195346,0.9556867021067652,0.9454854619565934,0.9377785050814373,0.9486990266609108,0.9536862443140431,0.9692141253051337,0.9800402055088536,0.9399421713155472,0.9584682528541371,0.9920964429508246,0.9872940016105514,0.9742000318028115,0.9559256365460596,0.9364502736129277,0.9404230237936313,0.9682028504318808,0.9584318426782111,0.9652134434853601,0.9746665773670169,0.96451569690864,0.9694306685880922,0.9836153283950186,0.8983578225483962,0.9459182944018157,0.977876301002136,0.9880366441104093,0.9723910565029471,0.9654971863213374,0.9441572655907392,0.9805906543348435,0.988895102018921,0.9694320847411896,0.9549217554457603,0.9847952967284994,0.9746117457612761,0.9491333392112251,0.9699052289647055,0.980609105875701,0.9368419197208834,0.9506096145236803,0.9838684828376666
Kaha Hola Ghar,0.985415384719774,0.9832541428596774,0.9848558286156003,0.9868051297326701,0.9749512491167559,0.9876864503793726,0.9919534676612726,0.9827565541899618,0.9807001577966766,0.9889332152708131,0.9938323217391467,0.9893590622732495,0.9902411337207438,0.9892252948095763,0.9861048337362737,0.9912585360756108,0.9815956411766258,0.977615744546947,0.9740958982018086,0.9841055229315306,0.9630380140892818,0.9493869808142589,0.9889353174092046,0.9864345089317775,0.9926088122160358,0.9875312866072508,0.981723727211258,0.9890116941475879,0.9876871027632033,0.9943699671322193,0.9827927369759114,0.9865086948509068,0.9832388823368131,0.9508715180043025,0.9549719954062406,0.9732734262947449,0.9656123944168784,0.9828151884487453,0.9793136993843592,0.9692103555785807,1.0000000000000002,0.9862057062798352,0.9902948834286117,0.9866187135675715,0.9860631821717684,0.9908384071319344,0.975236025716312,0.9916191801268608,0.9794265807724496,0.9818154872875315,0.9573394246659478,0.9839017431330316,0.9838011623939167,0.9611031502607859,0.9845344740272577,0.9673758472664715,0.9869812267077501,0.9801702037943759,0.9818925089230246,0.9923310984165943,0.9904835593277724,0.9793471114076542,0.9810171092256397,0.987944918799799,0.9806485175313614,0.9846494955014841,0.9864315248184248,0.9888114439815582,0.9846294807245438,0.9895119337813684,0.9896771785592583,0.9744286006406636,0.9839079347437675,0.9879122258098021,0.9914614108359792,0.9886738488544589,0.9922607857031862,0.9868427450644006,0.9692986326577256,0.9907243201267184,0.992431884596208,0.9922911266137007,0.9890724900929283,0.9765287560946772,0.9830618116570855,0.9792707300687746,0.96138211041345,0.9915326253926139,0.9940812922351342,0.9880487584733877,0.9903113392793842,0.9884882348908746,0.9749320860728737,0.9733409930154407,0.9829178624875798,0.9909736562344061,0.9571528587997297,0.9804087992165267,0.9901013375632007,0.9836134090112298,0.9922982983374853,0.9897677286551237,0.9775406473299767,0.9866527612373452,0.9841238410175169
Dekhe Pachhi,0.9793217919383905,0.9761052508789753,0.9772813422542488,0.979832141034992,0.9742262838847082,0.9781090109484658,0.9760624454190778,0.9570054410380564,0.9707088740895765,0.9694946796010001,0.9840899266401498,0.9754101269635913,0.9683872783665888,0.9641401601132021,0.9657718240428911,0.974034382363735,0.9678240600856002,0.9651896315665243,0.9476821406760348,0.9619615227520742,0.938860317866129,0.949285353054572,0.9714595370040401,0.9717835210316639,0.9773275168067452,0.9708644797673714,0.9629513393711726,0.9683888085072807,0.971303773816405,0.9745665191093845,0.9708126037736025,0.9815155734088893,0.9712516597908779,0.9516667301219689,0.9592278221497006,0.9726658814267544,0.9627101597207954,0.9783310172393052,0.9842744880834489,0.963282528480868,0.9862057062798352,0.9999999999999999,0.9747901248560715,0.9746675430407721,0.9659560759725562,0.9677971389232202,0.960478444946616,0.9790725706502686,0.9702966706357866,0.9714366793271545,0.938798156554876,0.9833848731612822,0.969080611647991,0.9583745624727955,0.9803550504627285,0.9541473514608286,0.9830121316640559,0.976974097561679,0.9520015130498672,0.9671912088615872,0.9705052463993806,0.9471676014487981,0.9560453030471865,0.9815622307232353,0.9743384634682505,0.9713463789764069,0.9694375304865267,0.9734635025192381,0.9726890103720375,0.9666020062309012,0.9767560258206569,0.9387987518258671,0.9548695867366365,0.9803894028004341,0.9815847010308378,0.9716879324383886,0.985513896477838,0.9697085071143002,0.9422768158845434,0.9759345799780201,0.9823561983047052,0.9777687594318565,0.9749291615573056,0.9750718344524716,0.9561630656408495,0.961091261282884,0.9279928391533073,0.9662854739847875,0.9787038009533211,0.9659244233424998,0.968723205896744,0.960332495748576,0.9419691835194497,0.9528334572464402,0.9626463331602398,0.9735586278923176,0.9305260717256606,0.96757288888673,0.978620539763893,0.9727261178385266,0.9714170182219032,0.9789359061107562,0.9571283232863043,0.9677908515393472,0.9672028682089616
Harsha Ko Geet,0.9727525686887847,0.9718556710331727,0.9806645349560793,0.9859856852808828,0.9563533298427034,0.9887882447308493,0.986103700559562,0.9745062814423499,0.9869276427551431,0.9916002554033965,0.9932646598249908,0.9915650111899349,0.9858227304570076,0.9825454071732866,0.9814789806924713,0.9927291574159516,0.9902144516903976,0.9934059237310803,0.9839326143763559,0.990008662199266,0.9750903972129097,0.9357550820054752,0.9788593445424016,0.9818415816698869,0.9830509899429566,0.9703648667862654,0.9706140621522444,0.9732081200727316,0.9703374006199074,0.9887231739309335,0.9752458838356594,0.9683952888749212,0.9720728836383273,0.9306518939101582,0.9639065903252035,0.964874059201096,0.9487785345878497,0.970865677500473,0.9815520877216651,0.9534696102238753,0.9902948834286117,0.9747901248560715,1.0,0.9858799506311159,0.9836224057450605,0.9861592591465453,0.9725295545836776,0.9845871580442543,0.9639068550138807,0.9892276262310228,0.9578845245994575,0.9858499170223478,0.9941702292550556,0.9454927792390657,0.9854570915159491,0.9713475997185353,0.9904089340072781,0.987796662651046,0.9667176733783028,0.9824853438227406,0.9754437241629585,0.962107961128493,0.9711109946431131,0.9916001727892138,0.9915605883488493,0.9940115338968893,0.991725081352128,0.9912303704415328,0.9942201891221164,0.9843386238152482,0.9829054930063937,0.9668173388265271,0.9702268047032602,0.9714701849434821,0.9762707935263836,0.9923896196345527,0.9930385753326522,0.9900403869644276,0.9659177529666352,0.9871336438517816,0.9900933206872092,0.9915148169741662,0.9799486888213546,0.9657764161627453,0.9811161623054945,0.9691673826189655,0.9598888469751281,0.9888870921856597,0.9861775785334084,0.9758058816492132,0.9822271653356399,0.9829586298400017,0.9700500135925719,0.9658672300371811,0.9677010160010467,0.9860624288320307,0.9574207082941688,0.9730319394159455,0.9864346538691589,0.9854873284923117,0.9781516507532055,0.9703486310454577,0.9611490588428586,0.9863142264529574,0.9720572221171603
Aankhama,0.9678679588232859,0.9637858237819646,0.972850331015159,0.9641613546847,0.9489946772966007,0.9663565820847121,0.9751297566415732,0.9626134258972563,0.9628776509467429,0.9700837512836985,0.9862762429730686,0.97668823637307,0.967485688510499,0.9645694623314088,0.9601521085399292,0.987824468614983,0.9702360877250203,0.968934887540973,0.9604597722085704,0.9787167975340164,0.9341636995530104,0.9479421176097432,0.982062698323754,0.9909990136787985,0.9894748479771375,0.9681060700845471,0.982191321201676,0.9776770461511843,0.9770786556268954,0.9822858375807502,0.9827543713583251,0.9777997937567203,0.9847465957622515,0.9573658719921588,0.9459152711294508,0.9829968621377223,0.9603032983824218,0.9832455144598293,0.9855718966705511,0.9485358044696346,0.9866187135675715,0.9746675430407721,0.9858799506311159,0.9999999999999998,0.9957704715255769,0.9942110589615276,0.9828870268117783,0.979343884893691,0.9809947790795552,0.9873421147875325,0.9787586328332754,0.9910299708217252,0.9775977936570653,0.9686169498163153,0.9918610621732459,0.9823862892240878,0.9934780605521368,0.9907803593831033,0.9621000188683402,0.9802040296631238,0.9711904490792344,0.9671012236458935,0.9801237295816305,0.9861679738269239,0.9859152210536356,0.9918829677049283,0.9914792920017443,0.994381517060513,0.989972195921065,0.9667879552662398,0.9700323435181335,0.9617637289398995,0.9601869377354212,0.9710148385885623,0.9742750341905099,0.9716312005672315,0.9778884810139841,0.9734031422671422,0.9276489512757186,0.9690561063514287,0.9875062411895734,0.981015980367122,0.9821195695052231,0.9817337720233886,0.9797806983397827,0.9536213642482827,0.9741850757654724,0.9864877407277285,0.9766264176146114,0.972408654759884,0.9687486910146955,0.981730601077585,0.9633771900886074,0.941035419374695,0.9560533605323157,0.9694903005179573,0.9174483929983727,0.948723184657628,0.9660308542930307,0.9951360486958957,0.9790414762707323,0.9743397069181898,0.977706359973784,0.9795748660758058,0.9511834820806396
Raat Bityo,0.966993522688444,0.9629237430620294,0.9670419735495437,0.9592443009339665,0.9429260495624036,0.9623456203259468,0.974155488554951,0.967903187790478,0.9564700654725415,0.9724442313007489,0.9851289171885674,0.9746515429976501,0.9700344461430362,0.9717068934750371,0.9657918642497163,0.9893222291432195,0.9709931351178201,0.9689337494902558,0.9674081397854198,0.9836466760941001,0.938812466846353,0.9427627044390118,0.9850493851374803,0.9926766118866149,0.9917788902985684,0.9718721572053888,0.9848214832860248,0.9842407048823375,0.981626937000984,0.9851185361858147,0.9825493072289775,0.9785562668429271,0.985009503057136,0.9570284729914987,0.9322304817775146,0.9779049365494032,0.9598772506400002,0.9810246746251172,0.9751041088813099,0.9447246139362273,0.9860631821717684,0.9659560759725562,0.9836224057450605,0.9957704715255769,1.0,0.996082447911928,0.9828335489581876,0.9778593716464626,0.9815474009097619,0.9844646262892829,0.9809554174253896,0.9857901584821613,0.9786521406083741,0.9662414261946531,0.9893525435164984,0.9833126911505887,0.986972711264896,0.9848923239183958,0.9721407623905453,0.9874160028065092,0.9758269067884477,0.9766579432002175,0.9889918862710936,0.9836020525669122,0.9778667631263948,0.9895539027912038,0.9905602503552767,0.993933755428958,0.9865065385156393,0.9727778906131984,0.969840809352259,0.9721457996627593,0.9703965649704044,0.9702546201511593,0.9734617300081757,0.96829377981731,0.9729115921928754,0.9717883256493912,0.9332929540909735,0.9718827186135212,0.9847262981929737,0.9804500461923608,0.9842844007448368,0.9809742090932235,0.9862871572467391,0.956713435740974,0.9839460002518714,0.9938675065566189,0.9779534036362397,0.9757793976377356,0.9744827369560751,0.9888273939093516,0.9730434033344254,0.945630237971072,0.9589814641724498,0.9739187480398706,0.9181454064412666,0.9473961457125037,0.9693160477271734,0.9955543765737449,0.985905474444102,0.9781667108942081,0.9865607258554485,0.9796137216624096,0.9537830565690795
Sanjha Pakha,0.976046618144184,0.9741254362399329,0.9744319140371835,0.9714675516194621,0.9575310608478044,0.9714194954767198,0.9836664545279773,0.975133510087258,0.9690214586514396,0.9785813259052591,0.9896289166958626,0.983893047028631,0.9784544660214112,0.9779820915737706,0.9753682171565026,0.9939738403847934,0.9781807666689368,0.9711747073608721,0.9727655383404469,0.9856482594805915,0.9505939385260782,0.9532791816058219,0.9902217122197365,0.9963462192845731,0.9927547934919901,0.981370318724722,0.9880366551117352,0.9891052448235582,0.9855608751390185,0.9872372296981023,0.978656346750959,0.9824758203457499,0.9833500037240998,0.950600038522219,0.9451971546640294,0.9799898934865172,0.9628484934782742,0.9836746618122861,0.9772762718631091,0.9590048115015353,0.9908384071319344,0.9677971389232202,0.9861592591465453,0.9942110589615276,0.996082447911928,0.9999999999999998,0.987881432843762,0.9870098397037672,0.9858385639394263,0.9835549171974696,0.9711497285682328,0.9824000220702067,0.9810898948924569,0.9698916587838086,0.9879189763097013,0.97246585917672,0.9870579881308614,0.9813692838782082,0.9777148702235248,0.9921361845225071,0.9834388537035316,0.9821839040978236,0.9908208551346371,0.9838138275444872,0.978138572484258,0.9864330470664276,0.98800298989104,0.9918177475076002,0.9854398635496595,0.9827023393166863,0.9802977120580743,0.9827893462882265,0.9789100661001763,0.9778874329851422,0.9807597761183418,0.9783540482300477,0.978261865027155,0.9769345651637401,0.9479141511818978,0.9762123606304047,0.9873191454971156,0.9869874139496203,0.9842869060101047,0.9758000449989476,0.9924467820215407,0.9630172317192872,0.9768715805220614,0.9942476780271684,0.9849331088339015,0.9854575092361199,0.9814053621692318,0.9940811467109675,0.981783643741313,0.9601727447020293,0.9709051443130029,0.980194448192687,0.939745284976048,0.9633866138256105,0.9748544047573439,0.9905473873693224,0.9902029391773067,0.9817529659946322,0.9818463421535383,0.9880939295737006,0.9677516286460166
Timile Herda,0.9643195327049718,0.963912722046286,0.9734111766710748,0.9599120786687936,0.9518099937013322,0.9549879034671721,0.9707145249985655,0.9517109149794691,0.9682380932062121,0.9650445717103753,0.9773518234793468,0.9740891042181311,0.9656142608277243,0.9559820814663044,0.9639275762976004,0.9853752157522975,0.9681848226308299,0.959057833770196,0.9721477160900931,0.984273066826813,0.9463351653970115,0.9456593173613814,0.9854361543455816,0.9939319578865856,0.9841938926189426,0.9760315814339549,0.984136016626567,0.9828841586638577,0.9768729556824723,0.9672376745556436,0.959925666687734,0.9761951831468462,0.979072903233993,0.9317584416914416,0.9416819415754407,0.9719751171344224,0.9457169771190076,0.9746119046459496,0.965557503797678,0.9474802965454824,0.975236025716312,0.960478444946616,0.9725295545836776,0.9828870268117783,0.9828335489581876,0.987881432843762,1.0000000000000004,0.9761045163581261,0.9783861396301677,0.9847573289210577,0.9713597356952809,0.971997423166769,0.9783197971377299,0.9585705350326866,0.9905066591540245,0.9707521133878497,0.9824073199981513,0.9752161225090078,0.9676514933058779,0.9751181601427729,0.9660730180938408,0.9734856218811372,0.9886677294984335,0.9735750455156197,0.9589580318765333,0.9706520121600131,0.9743142442493444,0.9761593687984007,0.9675690814562037,0.9742483308586908,0.9761741645188357,0.9758330926955283,0.9663408875877355,0.9635660683443754,0.9707960871156869,0.9671784652856734,0.9709544184657929,0.9719576982619182,0.9385184884398797,0.9604554309466553,0.9791311521754753,0.9813937498394939,0.9629556771815153,0.9548234844943372,0.984625830750213,0.9370453405554021,0.9736454473517879,0.9808554268107662,0.9763182958475196,0.9708909846933682,0.973280139864494,0.9850997551730405,0.9839863962284264,0.9477057051422436,0.9549719405929257,0.9675523243355884,0.9341090560492028,0.950773181959267,0.9629091028606771,0.9838066937294933,0.9782962361872908,0.9653576278877336,0.9672389133653337,0.9855155223232852,0.949036503787314
Yaad Sanchi Samjhana,0.995946729979927,0.9955620877099899,0.9799560484700235,0.9920752304700015,0.9848995751249872,0.9904114856907243,0.9947900540352025,0.9893824738310628,0.9799143740263786,0.9801122934681699,0.9933654906589183,0.9930642294947198,0.9861014930528013,0.9880919201909875,0.9887844531029545,0.9907541523217637,0.9883524536291175,0.9718839471323764,0.9663890459971506,0.9752582496667664,0.9601170862500512,0.9723743373440311,0.9824062783010395,0.9853361888854653,0.9822607006297666,0.9845355894166113,0.9730781256851967,0.9820982149409542,0.978590710944037,0.9867720714187259,0.9736352118492481,0.9881485345995185,0.9693745902223306,0.9573568549951225,0.9653550005377682,0.9827946951887688,0.9806458199850495,0.9901354809433011,0.9825593508519024,0.9882058645543408,0.9916191801268608,0.9790725706502686,0.9845871580442543,0.979343884893691,0.9778593716464626,0.9870098397037672,0.9761045163581261,1.0,0.9825706153675741,0.9718499861326824,0.9345737544720634,0.9844747535566746,0.979011922707915,0.9771883202948872,0.9823549933079104,0.9465528632825977,0.9815789145769277,0.9684458070926667,0.9753088631908691,0.9886842144552173,0.9888286476544254,0.9711033925466749,0.9779154024977893,0.9814493893293679,0.9807067562974005,0.9778441206261241,0.9754737767023385,0.9815824444183461,0.9820612556241596,0.9879992287589954,0.9923446733148319,0.9682588649330365,0.9772678997259812,0.9940798976316313,0.9938797916497962,0.9911067486158652,0.9822840961821663,0.9711138181567153,0.9616570619609262,0.9851535422657369,0.9833177899654403,0.9872622513592351,0.9894380062773646,0.9775440144307551,0.9892414711038897,0.9852307040135541,0.9439561735112376,0.9798702007974608,0.992335086930694,0.9944207223836031,0.9882726080163807,0.9875473007904864,0.9708291099559941,0.9823543317332769,0.9878384008358007,0.9863378946787995,0.9621113028124277,0.9875271296202217,0.9888716176948092,0.9787199263849093,0.9877175141134007,0.9886532432783521,0.963683481406665,0.9796003017632254,0.9872694358381511
Yo Samjhine Maan Chha,0.9805262315532308,0.9797682982872716,0.9605468288732437,0.9651011812065322,0.9641299150382744,0.9595227409682981,0.9711514048895257,0.9646073245720923,0.956408064613288,0.9618360081515065,0.9832900378954456,0.9747565010031973,0.9674484677671487,0.9655147618111029,0.9652476364083288,0.9796796694819259,0.9645276859608213,0.9472249207241843,0.94136224093959,0.9583204152694071,0.9250910739155778,0.9784660966005087,0.9755546225682454,0.9881951675681901,0.9769327762138772,0.9745142175898226,0.9712301839498476,0.9783996021807104,0.9748672125250487,0.9768192769348171,0.9594131611293113,0.9872540041304312,0.9794904253781324,0.9526122287820102,0.9490528286484226,0.98913937995268,0.971367870825725,0.9927697308524983,0.9758741581615884,0.9708544715530459,0.9794265807724496,0.9702966706357866,0.9639068550138807,0.9809947790795552,0.9815474009097619,0.9858385639394263,0.9783861396301677,0.9825706153675741,0.9999999999999999,0.9694253780913168,0.9447460904230083,0.9794189267661589,0.966647669800876,0.9809464253574512,0.9825574875971738,0.9477783114644266,0.9807423289063033,0.972285227911824,0.9643101868316014,0.9853518927765821,0.9752684054566394,0.9714300742913136,0.9807748981205662,0.9800530538819552,0.9593290851360857,0.9631635360148814,0.9587070758152543,0.9682580179403573,0.9631162970229034,0.9702499851903059,0.9688728500502062,0.9703495429049432,0.9719128009714604,0.9798079751370226,0.9778522629535317,0.9610872802968171,0.9583263226148897,0.9504102153224675,0.9240334352312997,0.9588925843329675,0.9700177045004789,0.9713435101429605,0.9727799751613052,0.9766062092444318,0.9851440316134911,0.956815197893762,0.9482825723951916,0.9752203120851878,0.9754161938958669,0.9830748342967647,0.9663177953151548,0.9829334548869146,0.9675636144695552,0.9608619309447131,0.9696237381050934,0.9638800079012214,0.9252171809081021,0.9603501528029023,0.9637081320368716,0.9753366514810088,0.979229126686766,0.980518790175515,0.9662392662650335,0.9779137512982867,0.9627356791152055
